State,CanProv,PortCode,Port,TradeValue
Indiana,British Columbia,07XX,Ogdensburg Customs District n.e.c.,2090861.0
Indiana,British Columbia,0901,Buffalo-Niagara Falls,46657559.0
Indiana,British Columbia,09XX,Buffalo Customs District n.e.c.,736153.0
Indiana,British Columbia,1003,Newark,254151.0
Indiana,British Columbia,1012,John F Kennedy Intl Airport,126297.0
Indiana,British Columbia,11XX,Philadelphia Customs District n.e.c.,33732.0
Indiana,British Columbia,13XX,Baltimore Customs District n.e.c.,6354.0
Indiana,British Columbia,16XX,Charleston Customs District n.e.c.,56015.0
Indiana,British Columbia,2006,Memphis,13723187.0
Indiana,British Columbia,20XX,New Orleans Customs District n.e.c.,199283155.0
Indiana,British Columbia,23XX,Laredo Customs District n.e.c.,70820.0
Indiana,British Columbia,2406,Columbus,8088.0
Indiana,British Columbia,24XX,El Paso Customs District n.e.c.,12447.0
Indiana,British Columbia,26XX,Nogales Customs District n.e.c.,941630.0
Indiana,British Columbia,2720,Los Angeles Intl Airport,20260.0
Indiana,British Columbia,27XX,Los Angeles Customs District n.e.c.,193726.0
Indiana,British Columbia,28XX,San Francisco Customs District n.e.c.,49759.0
Indiana,British Columbia,29XX,Columbia-Snake Customs District n.e.c.,257267.0
Indiana,British Columbia,3001,Seattle,77309261.0
Indiana,British Columbia,3002,Tacoma,1994009.0
Indiana,British Columbia,3003,Aberdeen-Hoquiam,894690.0
Indiana,British Columbia,3004,Blaine,4333142536.0
Indiana,British Columbia,3005,Bellingham,2430890.0
Indiana,British Columbia,3006,Everett,11262.0
Indiana,British Columbia,3007,Port Angeles,3125893.0
Indiana,British Columbia,3008,Port Townsend,396511.0
Indiana,British Columbia,3009,Sumas,667362191.0
Indiana,British Columbia,3010,Anacortes,59414.0
Indiana,British Columbia,3011,Nighthawk,8406.0
Indiana,British Columbia,3012,Danville,88939.0
Indiana,British Columbia,3013,Ferry,1541627.0
Indiana,British Columbia,3014,Friday Harbor,310408.0
Indiana,British Columbia,3015,Boundary,1717448066.0
Indiana,British Columbia,3016,Laurier,12722907.0
Indiana,British Columbia,3017,Point Roberts,148580.0
Indiana,British Columbia,3018,Kenmore Air Harbor,34014.0
Indiana,British Columbia,3019,Oroville,671082563.0
Indiana,British Columbia,3020,Frontier,19780688.0
Indiana,British Columbia,3022,Spokane,2872410.0
Indiana,British Columbia,3023,Lynden,137306398.0
Indiana,British Columbia,3025,Metaline Falls,674575.0
Indiana,British Columbia,3026,Olympia,4803.0
Indiana,British Columbia,3029,Seattle-Tacoma Intl Arpt,29865899.0
Indiana,British Columbia,30XX,Seattle Customs District n.e.c.,191098953.0
Indiana,British Columbia,3102,Ketchikan,14450.0
Indiana,British Columbia,3103,Skagway,1860064.0
Indiana,British Columbia,3106,Dalton Cache,22104.0
Indiana,British Columbia,3126,Anchorage,312.0
Indiana,British Columbia,31XX,Anchorage Customs District n.e.c.,1360763.0
Indiana,British Columbia,3301,Raymond,844746.0
Indiana,British Columbia,3302,Eastport,490743922.0
Indiana,British Columbia,3303,Salt Lake City,18247.0
Indiana,British Columbia,3304,Great Falls,1777968.0
Indiana,British Columbia,3307,Denver,11991.0
Indiana,British Columbia,3308,Porthill,1212145.0
Indiana,British Columbia,3309,Scoby,654914.0
Indiana,British Columbia,3310,Sweetgrass,760179460.0
Indiana,British Columbia,3312,Whitetail,23705.0
Indiana,British Columbia,3318,Roosville,5647307.0
Indiana,British Columbia,3321,Whitlash,275597.0
Indiana,British Columbia,3322,Del Bonita,6418116.0
Indiana,British Columbia,33XX,Great Falls Customs District n.e.c.,427018.0
Indiana,British Columbia,3401,Pembina,269851562.0
Indiana,British Columbia,3403,Portal,2530578459.0
Indiana,British Columbia,3404,Neche,145467.0
Indiana,British Columbia,3405,St John,22859.0
Indiana,British Columbia,3406,Northgate,72516.0
Indiana,British Columbia,3407,Walhalla,14428.0
Indiana,British Columbia,3408,Hannah,5667.0
Indiana,British Columbia,3410,Ambrose,132367.0
Indiana,British Columbia,3411,Fargo,8529.0
Indiana,British Columbia,3413,Antler,142382.0
Indiana,British Columbia,3420,Noonan,13698.0
Indiana,British Columbia,3422,Dunseith,134302.0
Indiana,British Columbia,3423,Warroad,916233.0
Indiana,British Columbia,3424,Baudette,3197.0
Indiana,British Columbia,3426,Roseau,13975203.0
Indiana,British Columbia,3430,Lancaster,8650.0
Indiana,British Columbia,34XX,Pembina Customs District n.e.c.,733319.0
Indiana,British Columbia,3501,Minneapolis-St. Paul,1109921.0
Indiana,British Columbia,35XX,Minneapolis Customs District n.e.c.,5867.0
Indiana,British Columbia,3604,International Falls-Ranier,1139569108.0
Indiana,British Columbia,3613,Grand Portage,1459405.0
Indiana,British Columbia,36XX,Duluth Customs District n.e.c.,22473.0
Indiana,British Columbia,37XX,Milwaukee Customs District n.e.c.,2903.0
Indiana,British Columbia,3801,Detroit,186222301.0
Indiana,British Columbia,3802,Port Huron,117564968.0
Indiana,British Columbia,3803,Sault Ste. Marie,2580459.0
Indiana,British Columbia,3804,Saginaw/Bay City,450658.0
Indiana,British Columbia,3805,Battle Creek,27012.0
Indiana,British Columbia,3806,Grand Rapids,98515.0
Indiana,British Columbia,3807,Detroit Metro Airport,201500.0
Indiana,British Columbia,3809,Marquette,118563.0
Indiana,British Columbia,38XX,Detroit Customs District n.e.c.,6646337.0
Indiana,British Columbia,3901,Chicago,43847.0
Indiana,British Columbia,39XX,Chicago Customs District n.e.c.,3083830.0
Indiana,British Columbia,4101,Cleveland,72961900.0
Indiana,British Columbia,4102,Cincinnati,1243302.0
Indiana,British Columbia,4103,Columbus,58280.0
Indiana,British Columbia,4104,Dayton,151484.0
Indiana,British Columbia,4105,Toledo-Sandusky,401999.0
Indiana,British Columbia,4110,Indianapolis,9410299.0
Indiana,British Columbia,4115,Louisville,1178507.0
Indiana,British Columbia,41XX,Cleveland Customs District n.e.c.,4264566.0
Indiana,British Columbia,4504,Wichita,5690.0
Indiana,British Columbia,51XX,Virgin Islands Customs District n.e.c.,41516.0
Indiana,British Columbia,52XX,Miami Customs District n.e.c.,68434.0
Indiana,British Columbia,5301,Houston,250000.0
Indiana,British Columbia,53XX,Houston-Galveston Customs District n.e.c.,3047.0
Indiana,British Columbia,54XX,Washington Customs District n.e.c.,45058.0
Indiana,British Columbia,55XX,Dallas/Ft. Worth Customs District n.e.c.,54552.0
Indiana,British Columbia,70XX,Low Value n.e.c.,26035828.0
Indiana,British Columbia,80XX,Unknown District n.e.c.,35205.0
Indiana,Manitoba,0101,Portland,141414.0
Indiana,Manitoba,0103,Eastport,273400.0
Indiana,Manitoba,0106,Houlton,216062.0
Indiana,Manitoba,0109,Madawaska,36539.0
Indiana,Manitoba,0115,Calais,870454.0
Indiana,Manitoba,01XX,Portland Customs District n.e.c.,41543.0
Indiana,Manitoba,0206,Beecher Falls,609014.0
Indiana,Manitoba,0209,Derby Line,32135.0
Indiana,Manitoba,0211,Norton,26392.0
Indiana,Manitoba,0212,Highgate Springs/Alburg,68647.0
Indiana,Manitoba,05XX,Providence Customs District n.e.c.,2779.0
Indiana,Manitoba,0701,Ogdensburg,212553.0
Indiana,Manitoba,0708,Alexandria Bay,1692545.0
Indiana,Manitoba,0712,Champlain-Rouses Point,14294721.0
Indiana,Manitoba,07XX,Ogdensburg Customs District n.e.c.,1363421.0
Indiana,Manitoba,0901,Buffalo-Niagara Falls,86907708.0
Indiana,Manitoba,0904,Oswego,18777.0
Indiana,Manitoba,09XX,Buffalo Customs District n.e.c.,265168.0
Indiana,Manitoba,1012,John F Kennedy Intl Airport,2954.0
Indiana,Manitoba,11XX,Philadelphia Customs District n.e.c.,2810.0
Indiana,Manitoba,1303,Baltimore,35897.0
Indiana,Manitoba,14XX,Norfolk Customs District n.e.c.,5055.0
Indiana,Manitoba,15XX,Wilmington Customs District n.e.c.,2987.0
Indiana,Manitoba,16XX,Charleston Customs District n.e.c.,68455.0
Indiana,Manitoba,1704,Atlanta,2544.0
Indiana,Manitoba,2006,Memphis,786352639.0
Indiana,Manitoba,20XX,New Orleans Customs District n.e.c.,46687414.0
Indiana,Manitoba,23XX,Laredo Customs District n.e.c.,80539.0
Indiana,Manitoba,27XX,Los Angeles Customs District n.e.c.,2665.0
Indiana,Manitoba,28XX,San Francisco Customs District n.e.c.,3640.0
Indiana,Manitoba,29XX,Columbia-Snake Customs District n.e.c.,74713.0
Indiana,Manitoba,3001,Seattle,3496059.0
Indiana,Manitoba,3002,Tacoma,17230.0
Indiana,Manitoba,3003,Aberdeen-Hoquiam,333377.0
Indiana,Manitoba,3004,Blaine,18130990.0
Indiana,Manitoba,3005,Bellingham,1740151.0
Indiana,Manitoba,3006,Everett,115285.0
Indiana,Manitoba,3008,Port Townsend,1116814.0
Indiana,Manitoba,3009,Sumas,626967.0
Indiana,Manitoba,3010,Anacortes,43427.0
Indiana,Manitoba,3011,Nighthawk,12094.0
Indiana,Manitoba,3012,Danville,3504.0
Indiana,Manitoba,3013,Ferry,12846.0
Indiana,Manitoba,3014,Friday Harbor,695229.0
Indiana,Manitoba,3016,Laurier,4039.0
Indiana,Manitoba,3018,Kenmore Air Harbor,157231.0
Indiana,Manitoba,3019,Oroville,388758.0
Indiana,Manitoba,3020,Frontier,7375.0
Indiana,Manitoba,3025,Metaline Falls,164412.0
Indiana,Manitoba,3029,Seattle-Tacoma Intl Arpt,4213.0
Indiana,Manitoba,30XX,Seattle Customs District n.e.c.,1450140.0
Indiana,Manitoba,3101,Juneau,14915.0
Indiana,Manitoba,3102,Ketchikan,2851.0
Indiana,Manitoba,3104,Alcan,58823.0
Indiana,Manitoba,31XX,Anchorage Customs District n.e.c.,8476.0
Indiana,Manitoba,3301,Raymond,4987422.0
Indiana,Manitoba,3302,Eastport,2814143.0
Indiana,Manitoba,3304,Great Falls,266149.0
Indiana,Manitoba,3306,Turner,2174.0
Indiana,Manitoba,3310,Sweetgrass,35415357.0
Indiana,Manitoba,3318,Roosville,11738.0
Indiana,Manitoba,3321,Whitlash,3505.0
Indiana,Manitoba,3322,Del Bonita,14203.0
Indiana,Manitoba,33XX,Great Falls Customs District n.e.c.,18167.0
Indiana,Manitoba,3401,Pembina,13840619300.0
Indiana,Manitoba,3403,Portal,68029293.0
Indiana,Manitoba,3404,Neche,1016510.0
Indiana,Manitoba,3405,St John,2779.0
Indiana,Manitoba,3406,Northgate,280357.0
Indiana,Manitoba,3407,Walhalla,220600.0
Indiana,Manitoba,3408,Hannah,5998.0
Indiana,Manitoba,3409,Sarles,52287.0
Indiana,Manitoba,3410,Ambrose,1379779.0
Indiana,Manitoba,3411,Fargo,1325226.0
Indiana,Manitoba,3413,Antler,55683.0
Indiana,Manitoba,3415,Hansboro,55277.0
Indiana,Manitoba,3419,Westhope,20848.0
Indiana,Manitoba,3421,Carbury,146991.0
Indiana,Manitoba,3422,Dunseith,135568562.0
Indiana,Manitoba,3423,Warroad,25424908.0
Indiana,Manitoba,3424,Baudette,44223.0
Indiana,Manitoba,3425,Pinecreek,75488.0
Indiana,Manitoba,3426,Roseau,5915199.0
Indiana,Manitoba,3427,Grand Forks,47836.0
Indiana,Manitoba,3430,Lancaster,734956.0
Indiana,Manitoba,3481,Hector Intl Airport,59462.0
Indiana,Manitoba,34XX,Pembina Customs District n.e.c.,47687477.0
Indiana,Manitoba,3501,Minneapolis-St. Paul,48558034.0
Indiana,Manitoba,35XX,Minneapolis Customs District n.e.c.,3016828.0
Indiana,Manitoba,3604,International Falls-Ranier,1092296566.0
Indiana,Manitoba,3613,Grand Portage,1405739.0
Indiana,Manitoba,36XX,Duluth Customs District n.e.c.,115508.0
Indiana,Manitoba,3801,Detroit,109832935.0
Indiana,Manitoba,3802,Port Huron,87266129.0
Indiana,Manitoba,3803,Sault Ste. Marie,2036648.0
Indiana,Manitoba,3804,Saginaw/Bay City,287884.0
Indiana,Manitoba,3809,Marquette,2854.0
Indiana,Manitoba,38XX,Detroit Customs District n.e.c.,411635.0
Indiana,Manitoba,3901,Chicago,48600.0
Indiana,Manitoba,39XX,Chicago Customs District n.e.c.,327430.0
Indiana,Manitoba,4101,Cleveland,8356145.0
Indiana,Manitoba,4102,Cincinnati,100602.0
Indiana,Manitoba,4104,Dayton,139416.0
Indiana,Manitoba,4105,Toledo-Sandusky,118405.0
Indiana,Manitoba,4110,Indianapolis,15545229.0
Indiana,Manitoba,4115,Louisville,3023279.0
Indiana,Manitoba,41XX,Cleveland Customs District n.e.c.,11959183.0
Indiana,Manitoba,54XX,Washington Customs District n.e.c.,41886.0
Indiana,Manitoba,70XX,Low Value n.e.c.,15753570.0
Indiana,Manitoba,80XX,Unknown District n.e.c.,79619.0
Indiana,New Brunswick,0101,Portland,269390.0
Indiana,New Brunswick,0102,Bangor,104554.0
Indiana,New Brunswick,0103,Eastport,38778.0
Indiana,New Brunswick,0104,Jackman,152108.0
Indiana,New Brunswick,0105,Vanceboro,134828015.0
Indiana,New Brunswick,0106,Houlton,521213190.0
Indiana,New Brunswick,0107,Fort Fairfield,166943.0
Indiana,New Brunswick,0108,Van Buren,2349733.0
Indiana,New Brunswick,0109,Madawaska,1435308.0
Indiana,New Brunswick,0110,Fort Kent,272508.0
Indiana,New Brunswick,0111,Bath,10409.0
Indiana,New Brunswick,0112,Bar Harbor,168539.0
Indiana,New Brunswick,0115,Calais,486483174.0
Indiana,New Brunswick,0118,Limestone,102713.0
Indiana,New Brunswick,0127,Bridgewater,212950.0
Indiana,New Brunswick,01XX,Portland Customs District n.e.c.,1449566.0
Indiana,New Brunswick,0201,St. Albans,27695.0
Indiana,New Brunswick,0206,Beecher Falls,61300.0
Indiana,New Brunswick,0209,Derby Line,69769.0
Indiana,New Brunswick,0211,Norton,178874.0
Indiana,New Brunswick,0212,Highgate Springs/Alburg,2202789.0
Indiana,New Brunswick,0701,Ogdensburg,156407.0
Indiana,New Brunswick,0704,Massena,6809.0
Indiana,New Brunswick,0708,Alexandria Bay,40680855.0
Indiana,New Brunswick,0712,Champlain-Rouses Point,56889724.0
Indiana,New Brunswick,0715,Trout River,2675016.0
Indiana,New Brunswick,0901,Buffalo-Niagara Falls,9465408.0
Indiana,New Brunswick,0905,Sodus Point,12424.0
Indiana,New Brunswick,1603,Greenville-Spartanbrg,3784.0
Indiana,New Brunswick,20XX,New Orleans Customs District n.e.c.,8213938.0
Indiana,New Brunswick,3001,Seattle,356634.0
Indiana,New Brunswick,3002,Tacoma,10285.0
Indiana,New Brunswick,3004,Blaine,2036373.0
Indiana,New Brunswick,3005,Bellingham,389000.0
Indiana,New Brunswick,3008,Port Townsend,71784.0
Indiana,New Brunswick,3009,Sumas,232961.0
Indiana,New Brunswick,3010,Anacortes,46992.0
Indiana,New Brunswick,3014,Friday Harbor,107381.0
Indiana,New Brunswick,3018,Kenmore Air Harbor,9274.0
Indiana,New Brunswick,3019,Oroville,52491.0
Indiana,New Brunswick,30XX,Seattle Customs District n.e.c.,5835.0
Indiana,New Brunswick,3102,Ketchikan,5698.0
Indiana,New Brunswick,3301,Raymond,6598.0
Indiana,New Brunswick,3302,Eastport,86123.0
Indiana,New Brunswick,3310,Sweetgrass,361744.0
Indiana,New Brunswick,3321,Whitlash,12095.0
Indiana,New Brunswick,3323,Wildhorse,8563.0
Indiana,New Brunswick,3401,Pembina,3100446.0
Indiana,New Brunswick,3403,Portal,689635.0
Indiana,New Brunswick,3405,St John,89469.0
